Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
1936,19,80.7,72.3,56.6,14.1,1
1937,14,76.4,53.2,72.2,15.2,1
1938,17,75.7,76.7,59.2,13.6,1
1939,13,61.7,66.4,71.4,13.6,1
1940,18,68,71,69.3,16.9,1
1941,18,95,54.3,71.4,17.8,1
1942,19,55.9,70.2,62.4,11.8,1
1943,17,94.2,62.1,54.2,11.2,1
1944,17,65.2,57.3,46.9,12,1
1945,16,89.9,78.3,70.4,8,1
1946,19,48.9,46.5,66.8,7,1
1947,12,78.8,75.9,63.9,16.5,1
1948,13,58.9,77.6,87.9,19.7,1
1949,15,48.8,55.7,61.7,19.4,1
1950,18,73.3,56.5,89,3.1,0
1951,15,85.1,64.9,91.5,13.8,1
1952,14,57.3,71.9,48.6,9.5,1
1953,14,47.5,65.9,73.1,15.7,1
1954,15,68.6,74.1,67.2,12.9,1
1955,14,68.7,92.7,37.1,18,1
1956,12,78.2,60.9,54.7,14.9,1
1957,17,84.2,44,81.3,5.5,1
1958,14,69.1,79.6,96.2,10.2,1
1959,16,97.8,91.6,82.8,15,1
1960,14,73.4,73.5,75.9,15.5,1
1961,13,64.8,52.8,71.7,8,1
1962,12,45.8,66.3,92.2,7.3,1
1963,13,66.1,52.3,97.8,15.3,1
1964,13,65,77,65,8,1
1965,16,84.4,49.1,48,6.7,1
1966,12,76.9,63.8,46.8,12.8,1
1967,12,52.3,53.9,87.9,12.6,1
1968,19,72.6,69.8,71.4,10.6,1
1969,12,80.1,62.9,74.2,11.5,1
1970,12,92.9,70.5,50.5,15.1,1
1971,12,83.3,68.3,63,11.4,1
1972,16,81.4,54.2,68.5,15.4,1
1973,14,70.9,76.8,74.5,13.1,1
1974,19,75.8,67.3,67.2,15.8,1
1975,13,88.7,54.2,59.6,19.4,1
1976,12,50,99.4,62.6,19.2,1
1977,18,64.8,74.7,86.5,21.4,1
1978,14,58.4,65.9,74.9,19.2,1
1979,14,75.7,87.8,79.3,16.2,1
1980,13,88.5,93.8,61.2,12.8,1
1981,16,61,66,36.6,13.1,1
1982,15,34.1,72.9,65.7,10.6,1
1983,15,63.8,54.2,61.6,15,1
1984,14,83.7,65.9,76.2,18.5,1
1985,17,78.1,65.2,100,11.4,1
1986,17,76.4,70.6,80.3,14.8,1
1987,13,65.8,72.7,100,11.6,1
1988,15,50.8,75.8,78.8,16,1
1989,14,77.7,71.3,64.4,12.3,1
1990,16,57.5,51,76.2,11.3,1
1991,15,100,54.9,93.4,11.6,1
1992,14,78.6,60.4,94,17.5,1
1993,14,61.3,64,65.1,14.5,1
1994,12,60.8,82.7,75,12.9,1
1995,16,68.6,51.7,54.8,16.3,1
1996,12,66.4,63,81.9,12.9,1
1997,13,86.8,81.3,90.6,20.6,1
1998,12,72.8,63.8,72.5,10.1,1
1999,18,59,74.4,64,14.1,1
2000,12,98.4,66,76.3,8,1
2001,18,70.7,71.6,77,13.3,1
2002,15,81.5,64.8,73,6.6,1
2003,17,60.9,77.3,74.1,18.7,1
2004,19,75.4,46.4,69.9,18.8,1
2005,19,74.7,62.9,84,18.9,1
2006,14,41.7,72.2,80.8,15.1,1
2007,19,100,75.5,60.2,10.6,1
2008,18,89.4,88.9,59.9,11,1
2009,16,64,62.5,68.9,22.7,1
2010,12,53.5,88.7,80.8,22.2,1
2011,18,75.2,58.8,73.8,15.6,1
2012,16,71.3,86.6,64.3,12.4,1
2013,17,75.3,79.4,75.1,21.8,1
2014,19,72.9,55.2,68,11.5,1
2015,17,77.6,72.3,82.6,16.1,1
2016,19,91.7,67.3,76,21.8,1
2017,12,78.5,76.8,68.2,10.8,1
2018,13,54.3,64.9,74.8,19.1,1
2019,12,90.4,63.7,87.8,17.6,1
2020,15,94.6,87.2,65.2,14.8,1
2021,18,100,66.6,76.8,10,1
2022,14,53.1,79.6,71.2,11.4,1
2023,13,73.6,64.8,77.1,16.4,1
2024,12,38.8,91.3,64.1,7.9,1
2025,16,78.3,58.5,73.3,15.7,1
2026,13,61.8,59.4,85.3,17.7,1
2027,18,98.9,89.3,60.8,19.9,1
2028,19,58.4,61.8,56,8,1
2029,13,44.7,90.4,56.5,21.6,1
2030,19,62.9,80.5,58,23.5,1
2031,18,40.4,65.8,79.1,17.1,1
2032,12,81.3,42.6,55.1,9.8,1
2033,18,39,67.7,68.4,13.4,1
2034,13,70.4,69.4,79.4,14.8,1
2035,16,38.8,84.3,77,16.4,1
2036,17,65.2,90.2,67.4,15.1,1
2037,13,94.7,58.4,74.3,16.4,1
2038,18,75.4,79.2,73.3,14.5,1
2039,17,57,78.7,69.3,16.3,1
2040,18,69.5,83,69.5,12.7,1
2041,16,70.3,75,98.8,13.3,1
2042,18,77.1,40.8,81.7,12.1,1
2043,12,49.5,65.8,100,24.6,1
2044,14,78.9,51.8,66,22.3,1
2045,19,29.4,65.2,71,17.8,1
2046,19,60.6,81.7,56,21.6,1
2047,13,62.7,72.3,62.3,19,1
2048,14,79.5,84.1,94.8,15.9,1
2049,18,70.3,72.8,65.7,7.5,1
2050,16,48.9,49.8,95,13.7,1
2051,13,55.2,32.7,57.1,13.3,1
2052,18,73,70.1,59.4,9.3,1
2053,17,68.8,65,67.9,7.6,1
2054,15,61.3,54.3,71.2,17.5,1
2055,18,62.8,44.2,83.1,16.6,1
2056,14,80.4,57.7,77.4,9.2,1
2057,13,62.2,65.3,67,11.3,1
2058,14,68.7,77.3,70.4,20.8,1
2059,13,100,70.6,68.2,10.6,1
2060,18,48.6,90.5,61,15.9,1
2061,12,42.2,53.5,61.3,14.1,1
2062,17,81.8,80.3,84.3,17.5,1
2063,18,59.8,68.7,50.1,10.7,1
2064,19,65.2,77.7,91.4,15.5,1
2065,14,58.3,61.9,67.9,15.8,1
2066,15,66.1,83,62.7,16.2,1
2067,15,94,72.1,80.9,15.4,1
2068,16,82,58.5,89.8,16.7,1
2069,13,82.9,67.8,85.4,26,1
2070,14,48.8,64.6,78,27.8,1
2071,16,52.7,74.8,85,11.8,1
2072,14,27.4,51.5,51.4,3.4,0
2073,19,57.9,67.6,65.7,18,1
2074,13,84.4,73.5,61.1,15.9,1
2075,18,77.8,68.5,86.7,20.3,1
2076,18,66.7,86.9,67.4,16.4,1
2077,15,69.7,78.8,82.1,15.3,1
2078,18,59.7,67.9,78.4,20.6,1
2079,18,73.1,71,61.7,21.3,1
2080,19,81.5,72.1,65,8.1,1
2081,12,45.8,73.6,87.5,10.9,1
2082,15,74.5,42.4,62.7,14.5,1
2083,16,84,63.8,73.5,15.5,1
2084,17,63.8,47.2,62.6,13.9,1
2085,12,80.5,85.9,68.2,17.2,1
2086,16,100,67.1,71.4,20,1
2087,13,68.4,65.3,62.6,23.6,1
2088,12,75.9,80.6,60.5,17.9,1
2089,19,58.9,73.9,75.4,10.7,1
2090,16,72.7,52.2,61.9,14.3,1
2091,13,76.9,67,62.3,14.6,1
2092,15,72.9,63.3,60.7,17.6,1
2093,17,54.7,43.6,71.1,16.9,1
2094,13,73.1,58.3,83.3,25.3,1
2095,18,91.9,65.4,90.1,12.7,1
2096,14,76.7,66.4,63.3,16.9,1
2097,13,84.4,47.2,97.8,26.8,1
2098,13,66.4,84.1,59.9,12.1,1
2099,17,81.2,66.6,85,15.7,1
2100,14,74.2,68.5,63.3,10.3,1
2101,18,55.7,73.6,61.5,15.4,1
2102,16,74.8,57,63.1,11.1,1
2103,16,55.1,74.4,71.4,20.2,1
2104,13,60.5,62.9,79,15.7,1
2105,19,72.8,55.4,80,10.3,1
2106,19,74.5,76,60.7,19.2,1
2107,14,52.2,88.9,60.1,15.9,1
2108,14,85.8,78.1,61,19.8,1
2109,18,78.6,80.9,70.7,9.3,1
2110,17,59.4,60.7,69.5,16.8,1
2111,15,46.9,45.6,60.6,18.9,1
2112,16,67.8,88.9,75.2,12.9,1
2113,17,63.3,96.8,99.2,8.7,1
2114,12,71.7,89.6,65.9,14.8,1
2115,16,64.6,63.3,66.8,21.1,1
2116,17,39.9,51.8,78.7,20.6,1
2117,16,64.2,53.1,65.3,12.9,1
2118,15,65.4,44.4,80,8.6,1
2119,12,79.5,66.5,63.4,12.8,1
2120,19,59.5,90.5,94,12.7,1
2121,19,95.2,66,76.1,17.2,1
2122,15,41.3,72.2,64.6,14.5,1
2123,18,89.7,87.3,64.9,11.2,1
2124,12,66.6,62.3,65.8,20.5,1
2125,13,82.9,96.5,88.5,15.7,1
2126,17,71.2,95.9,56.8,17.2,1
2127,12,87.1,66.2,64,6.4,1
2128,18,64.2,59.9,65.3,2.9,0
2129,18,53.5,77.8,71.8,7.8,1
2130,15,91.3,63.1,68.7,12.6,1
2131,16,68.3,51.8,54.1,17.9,1
2132,12,73.3,85.9,67.2,3.3,0
2133,17,88.5,85,70.8,23,1
2134,12,54.5,70.2,64.5,15.9,1
2135,14,78.9,50.3,80.2,21.8,1
2136,16,61.2,50.8,83,10.6,1
2137,17,68,69.5,71.1,17.5,1
2138,19,71.1,61,74.8,15.4,1
2139,17,47.5,63.2,46.1,19.1,1
2140,13,58.3,82.3,66.9,13.8,1
2141,15,90.3,78.3,84.1,17.4,1
2142,13,83.3,87.3,66.9,20.5,1
2143,17,69.1,54.1,63.2,11.7,1
2144,16,73.6,63.2,99.3,16.2,1
2145,12,65.6,78.6,93.8,5.6,1
2146,19,90.3,74.3,77.6,18.5,1
2147,12,67,89.5,85.7,24.8,1
2148,16,73.5,73.9,45.3,8.8,1
2149,17,87.2,93.9,62.5,14.5,1
2150,18,58.3,75.6,66.4,19.4,1
2151,12,93.4,82.9,69.2,15.2,1
2152,18,47,63.5,66.1,15.8,1
2153,12,94.4,68.2,41.4,13,1
2154,12,64.4,80.8,76.6,12.9,1
2155,19,66.4,90.6,78.5,14.6,1
2156,15,41.6,78.2,91.2,15.2,1
2157,15,63.2,66.8,62.5,9.1,1
2158,14,54.4,87.3,61.6,14.7,1
2159,13,60.9,37.3,39.8,22.8,1
2160,16,67.9,48.1,68.5,12.9,1
2161,16,84.4,77.5,82.8,8.8,1
2162,16,73.1,68.2,64.7,14.2,1
2163,14,74.6,76.5,97.7,11.4,1
2164,15,53.6,68.9,68.9,8.3,1
2165,17,56.8,76,73.8,15.7,1
2166,18,97,56.6,55.6,11.4,1
2167,19,59,76,75.4,11.9,1
2168,18,94.8,81.9,48.2,15.8,1
2169,17,66.4,85.1,80.3,7.3,1
2170,19,70,96.2,80.7,6.3,1
2171,14,86.1,71.4,88.3,18.4,1
2172,17,89.1,71.8,59.8,5.3,1
2173,16,68.3,46.7,73.9,10.1,1
2174,13,64.2,60.6,78.8,6,1
2175,12,69.2,65.3,77.3,12.6,1
2176,18,75.1,82.7,61.6,17.1,1
2177,15,83.4,59.4,43.3,15.6,1
2178,15,70.1,79.1,76.2,27,1
2179,14,79.3,68,70.2,20.4,1
2180,19,94.6,65.5,65.2,10.3,1
2181,15,75.7,71.5,81.2,9,1
2182,16,74.7,62.5,71.5,28.5,1
2183,18,47.2,62,56.2,20.3,1
2184,17,30.5,44.1,48.8,17.9,1
2185,16,75.8,64.5,58.5,15.4,1
2186,14,68.6,61.3,100,16.4,1
2187,16,62.3,60.8,80.7,7.6,1
2188,17,73.7,73.8,74.3,15.8,1
2189,13,69.1,77.2,69.8,15.4,1
2190,14,86.9,71.3,69,10.5,1
2191,13,71.3,81.9,86,12.3,1
2192,12,58.8,76.1,66.1,22.6,1
2193,13,84.9,63.9,78.9,14.4,1
2194,12,66.7,61.5,67.8,25.4,1
2195,12,77.9,72.4,95.3,6.3,1
2196,13,62.8,76,80.9,12.4,1
2197,14,60.3,87.6,86.9,7.3,1
2198,19,71.3,84.7,65,9,1
2199,17,70.2,60.4,84.7,10.9,1
2200,16,77.2,66.6,68.2,16.6,1
2201,16,66,77.4,73.3,16.3,1
2202,17,42.5,83,91.6,11.6,1
2203,18,63.5,81.1,59.5,3.9,0
2204,18,81.9,67.1,74.4,22.4,1
2205,12,65.5,50.4,77.3,13.6,1
2206,12,66.3,54,78.2,9.4,1
2207,14,84.8,71.8,66.6,16.4,1
2208,15,59.3,72.8,97,16,1
2209,13,46.9,52.6,56.5,13.4,1
2210,12,67.6,68.6,89.5,15.7,1
2211,16,62.7,76.8,86.6,9.2,1
2212,14,55.5,51.9,94.8,18.8,1
2213,13,67.4,83.5,52.9,10,1
2214,14,77.4,62.7,61.6,12,1
2215,13,69.9,85.6,89.9,18.2,1
2216,13,74.6,60.5,49.5,21,1
2217,17,97.2,53.6,52.7,22.9,1
2218,12,64.9,61.6,66.1,20.3,1
2219,19,74.2,66.7,74.3,13.4,1
2220,14,62.4,62.6,91.1,7.3,1
2221,19,57.3,65,69.8,22,1
2222,14,61.2,72.7,64.7,21.9,1
2223,17,62.8,65.6,75.7,11.6,1
2224,16,75.4,67.1,77.6,19.6,1
2225,19,100,44.1,77.3,13.3,1
2226,16,59.3,73.5,69.9,22.5,1
2227,18,63.8,66.8,48.5,12.4,1
2228,12,69.1,90.5,61,24.9,1
2229,12,75.9,54.8,89,18.9,1
2230,15,74,42.7,74.2,24,1
2231,17,89.3,76.7,68.1,12.7,1
2232,16,33.6,72.9,85.4,17,1
2233,13,34.2,53.9,58.4,10.2,1
2234,14,62.6,46.6,69.3,19.2,1
2235,12,86.5,89.5,73.7,19.5,1
2236,19,46.5,87.8,66.7,27,1
2237,14,24.9,33.2,73.2,17.4,1
2238,14,78.6,61.6,69.7,18.6,1
2239,15,73.7,91.3,55.2,12.6,1
2240,16,53.6,61.3,74.2,17.7,1
2241,12,55.2,61.1,56.1,13.1,1
2242,14,55.5,64,74,15.6,1
2243,12,71.7,52.3,88.5,15.9,1
2244,13,60.6,44.1,68.6,13.2,1
2245,15,77.4,82.7,57.9,15.3,1
2246,13,27.2,42.2,70.5,13.1,1
2247,12,57.1,71.5,62,13.1,1
2248,18,53.1,80.4,79.1,20.4,1
2249,19,66.2,47.7,70.2,15.9,1
2250,12,61.9,55.1,92.5,16.7,1
2251,16,82,85,86,7.7,1
2252,14,42.1,75.5,70.2,17.1,1
2253,14,70.7,59.4,80.6,17.7,1
2254,13,78.4,84.8,67.3,13,1
2255,19,97.8,84.9,72.4,25.4,1
2256,15,62.8,71.8,67.7,3.6,0
2257,18,74.9,55.4,81.2,18.9,1
2258,17,42.9,62.2,89.2,18.6,1
2259,19,34.1,72,81.6,17.7,1
2260,14,82.7,65.4,83.1,15.9,1
2261,16,69.9,81.1,83.1,17.8,1
2262,19,87.7,46.6,78.6,19.3,1
2263,13,49.4,47.1,58.3,11.4,1
2264,13,77.8,70.5,92.4,16.5,1
2265,17,98,61.1,93.7,14.1,1
2266,16,76.3,59.2,69.2,9.5,1
2267,15,74.1,43.2,67.6,18.6,1
2268,19,70.1,68.3,79.3,12.2,1
2269,16,46.4,67.3,78.6,7.5,1
2270,15,90.3,77.1,69.6,12.3,1
2271,16,60.8,69,57,11,1
2272,16,77.6,66.1,75.7,20.1,1
2273,12,46.6,84.5,78.6,15.8,1
2274,13,52.3,49.6,80.7,21.9,1
2275,19,91.5,75.5,76.2,11.7,1
2276,16,64.8,44.6,68.7,19.4,1
2277,19,91.8,56.3,83.9,29.2,1
2278,17,68.8,51,72.8,16.8,1
2279,16,42.4,78.9,66.4,19.3,1
2280,14,83.4,67.1,69.8,18.5,1
2281,13,61.2,67.8,51,7.9,1
2282,14,80.5,52.5,69.8,17.9,1
2283,19,70.4,63.8,80.3,16.5,1
2284,19,46.9,57.3,76.1,13.7,1
2285,13,72.5,73.4,90.2,10.6,1
2286,19,100,54.1,68.8,18.5,1
2287,14,77.4,86.6,77.8,10.1,1
2288,16,69.1,44.5,81.5,25.7,1
2289,16,86.1,56.7,100,15.6,1
2290,12,73.2,91.5,73.7,8.9,1
2291,17,73.1,61.9,59.5,12.4,1
2292,19,53.6,49.6,82.2,13.6,1
2293,14,73.5,71.1,94.4,27.1,1
2294,19,85.5,61.3,68.1,10.6,1
2295,19,57.5,56.3,82.1,14.4,1
2296,15,91.4,52.7,86.7,12.3,1
2297,12,68.6,100,84.2,17.5,1
2298,14,56.7,64.5,73.5,12.4,1
2299,14,85,41,63.6,9.3,1
2300,19,65.7,88.9,71,14,1
2301,12,81.4,76.6,77.5,13.5,1
2302,16,65.6,57.3,82.9,12,1
2303,14,69.1,54.9,76,12.3,1
2304,16,77.4,77.4,67.4,20.9,1
2305,12,74.4,64.5,78.7,13.4,1
2306,16,40.1,41,82.3,9.3,1
2307,13,53.2,93,76.6,12.7,1
2308,15,83.9,61.9,62,15.3,1
2309,18,68,88.9,69.8,8.3,1
2310,14,62.1,85.9,83.4,23.1,1
2311,17,49.6,54,55.4,19.3,1
2312,15,53.8,82.5,46.9,22.2,1
2313,18,39.7,58.9,90.1,17,1
2314,16,68.5,41.9,78.1,4.5,0
2315,14,61,62.1,79.3,22.7,1
2316,16,55.5,73.6,59.1,10.7,1
2317,13,69,61.5,80.9,11.1,1
2318,12,75.5,63.7,75.3,15.8,1
2319,14,100,84,53,21.9,1
2320,18,47.3,69.5,89.1,20.3,1
2321,18,87.4,56.2,73.9,19.5,1
2322,13,84.6,77.8,67.2,13.4,1
2323,13,58.3,70.8,67.5,13.4,1
2324,19,73,32.7,47.8,16.7,1
2325,14,63.1,74,79.1,14.3,1
2326,16,72.8,73.5,75.1,19.4,1
2327,17,92.6,68.3,69.7,19.2,1
2328,18,79.1,80.5,87.3,18,1
2329,18,77.6,58.6,55.4,2.4,0
2330,13,63.5,72.7,64.8,15.6,1
2331,15,47.7,46.1,61.8,14.5,1
2332,13,66.9,73.7,68.7,15.8,1
2333,17,88.1,95.3,72.8,11.2,1
2334,16,47.1,54.1,77.2,8.4,1
2335,16,54.2,57.4,67.8,17.3,1
2336,15,71.9,58.1,61.5,13.2,1
2337,18,55.2,69.8,92.2,17.9,1
2338,13,58.1,53.1,100,11.6,1
2339,19,63.6,73.9,73.7,22.1,1
2340,16,49.5,79.9,62.9,20,1
2341,17,55.4,75.5,89.7,16.5,1
2342,14,80.6,43.2,54.6,13.9,1
2343,12,50.4,81.9,68,19.3,1
2344,12,46,81.1,63.6,17,1
2345,12,60.5,79.6,58.1,16.2,1
2346,19,81,73.2,68.6,20.2,1
2347,18,67,71.1,61.6,22.1,1
2348,13,63,82.5,72.2,8.7,1
2349,15,70.7,94.9,72.3,9.7,1
2350,19,43.8,54.7,64.5,11.1,1
2351,19,77.4,83.1,67.6,7.5,1
2352,16,75.8,66.8,69.2,14.7,1
2353,14,63.9,66.2,81.7,18,1
2354,19,85.1,46.5,70.2,14.9,1
2355,17,53.1,64,81.9,12.3,1
2356,14,86.9,54,79,20.6,1
2357,17,72.3,61.5,78.9,15.7,1
2358,18,65,52.6,88.7,16.7,1
2359,13,69.7,61.7,58.6,20.8,1
2360,12,68.4,62.3,66.3,14.4,1
2361,19,88.3,69.4,93.2,25.3,1
2362,13,53.8,45.4,68.9,12.8,1
2363,18,58.6,47.8,38.2,25,1
2364,15,85.5,73.1,69.6,10.1,1
2365,15,61.1,56.8,73.6,17.6,1
2366,18,83.5,83,40.6,11.8,1
2367,17,95.5,71.2,88,20.6,1
2368,16,64,76.5,63.4,12.6,1
2369,16,80.2,87.7,75.9,16.5,1
2370,17,52.7,63.7,69.3,11.7,1
2371,15,81.3,60,56.5,19.7,1
2372,15,73,80.2,59.2,11.7,1
2373,19,77.1,75.1,60.8,23.4,1
2374,15,60.3,65.4,85,10,1
2375,13,45.1,87.5,70.2,8.3,1
2376,15,77.5,65,65.7,19.8,1
2377,14,39,68.5,60.8,12,1
2378,19,65.2,68.3,86.4,15,1
2379,12,84.1,54.9,89.6,13.4,1
2380,15,72.9,69.1,86.2,8.4,1
2381,17,99.2,87.6,77.9,14.6,1
2382,12,85.4,74.2,75.5,21.3,1
2383,13,60.2,68.4,57.4,20,1
2384,17,70.4,65.7,69.1,16.2,1
2385,12,69.3,72.6,63.8,20.6,1
2386,17,46.3,78.5,50.1,9.7,1
2387,13,55.9,76.5,84.7,13.4,1
2388,19,61.6,63.4,63.7,17,1
2389,14,39.5,72.5,86.4,14.3,1
2390,13,70.7,74.7,82.6,13.8,1
2391,13,66.3,53.9,78.7,9,1
2392,17,44.9,70.4,79.4,4.6,0
2393,19,76.1,37.7,64.6,19.1,1
2394,18,80.7,74.8,94.3,16.2,1
2395,16,73.4,77.2,72.5,19.5,1
2396,15,65.1,78.5,75.6,12.8,1
2397,15,78.9,62.5,64.2,11.4,1
2398,14,80.2,72.3,60.8,15,1
2399,14,74.6,87.9,77.7,19.3,1
2400,15,57.6,87.8,74.6,13.8,1
2401,16,74.1,67.6,62.5,19,1
2402,15,87.9,70,54.7,10,1
2403,18,61.1,83.6,56.8,14.2,1
2404,16,100,47,86.4,14.6,1
2405,14,62.1,63.5,64.6,21.1,1
2406,12,70.5,86.7,67.9,16,1
2407,17,59.9,81.7,89.4,23.7,1
2408,18,73.3,73.2,58.5,8.3,1
2409,18,43.9,46.9,63.3,15.6,1
2410,19,61.8,67.3,62.8,15.9,1
2411,14,53.6,59.7,91.4,18.1,1
2412,14,72,72.6,95.9,10.9,1
2413,13,84.9,56.7,81,23.4,1
2414,18,79.7,53.6,81.4,15.1,1
2415,13,34.4,39.1,65,9.6,1
2416,13,100,85.1,95.4,14.9,1
2417,17,74.4,62.4,75.2,13.4,1
2418,13,58.4,70.2,82.2,28.9,1
2419,16,72.4,68,70.7,20.2,1
2420,15,72.6,53.1,68.8,15.2,1
2421,12,60,50.4,92,14.4,1
2422,14,73,53.9,78.5,19.8,1
2423,16,60.9,57.9,89.4,20,1
2424,12,63.9,73.1,75.1,0.4,0
2425,18,59.7,56.9,61.8,18.2,1
2426,18,48.5,92.5,65,15.1,1
2427,18,72.2,82.4,73.2,8.4,1
2428,16,78.8,79.3,64.5,19.4,1
2429,16,77.7,66.3,58.7,26.2,1
2430,14,82.3,89.2,86.4,17.8,1
2431,15,74.9,64.9,65.5,20.5,1
2432,19,62,67.6,73.7,24,1
2433,13,82.6,70.4,75.6,10.8,1
2434,18,49.6,77.8,64.9,5.7,1
2435,17,56.5,76.9,89.4,18.3,1
2436,15,55.5,61.3,58.6,13.8,1
2437,17,86.2,60.5,75.1,8.1,1
2438,14,84.1,77,75,14.6,1
2439,14,77.3,78,71.3,18.6,1
2440,14,86.1,62.5,56.4,14.3,1
2441,12,56.8,45.8,82.4,11.1,1
2442,17,75.2,65.1,80.9,13.9,1
2443,15,68.1,76.7,63.9,14.9,1
2444,19,82.7,93.3,80.5,5.4,1
2445,15,68.3,51.2,76.5,14.3,1
2446,16,64.2,62,56.6,8.3,1
2447,16,78.1,62.5,61.8,18.3,1
2448,18,83.1,87,85.7,7.2,1
2449,19,60,67.5,75.7,20.1,1
2450,16,69.1,55.3,65.2,13,1
2451,14,54.1,75.8,61.7,12.3,1
2452,15,32.5,62.3,65.8,16.5,1
2453,17,73,50.9,66.7,10.7,1
2454,14,79.1,55.5,61.8,16.4,1
2455,12,73.9,92.3,51.1,11.3,1
2456,16,40.8,73.4,85.7,12.2,1
2457,14,64.7,69.5,83.6,17,1
2458,14,36.7,64.5,56.7,9.3,1
2459,12,90.5,72.1,73.6,8.7,1
2460,13,53.7,71.9,61.2,16.2,1
2461,15,88.8,72.1,68.9,14.9,1
2462,17,84.2,69.6,67.9,15.8,1
2463,18,56.5,80.2,66.9,16.6,1
2464,13,53,68.3,96,15.3,1
2465,16,75.3,54.3,66.7,18,1
2466,14,57.3,59.4,62.3,15.5,1
2467,19,71.5,40.3,62.8,5,0
2468,12,62.8,96.4,84.5,6.3,1
2469,12,43.3,80.1,52.2,24.6,1
2470,19,36.5,56.4,62.8,15,1
2471,15,73.4,64.1,89.4,19.8,1
2472,13,61.6,59.1,74.9,13.3,1
2473,18,61.7,89.6,74.3,14.7,1
2474,15,80.4,48.1,97.6,12.7,1
2475,19,87.6,69.6,75,27.3,1
2476,14,65.9,66.5,63.5,16.3,1
2477,19,64.9,79.6,68.6,12.3,1
2478,15,77.5,66.5,58.4,6.7,1
2479,17,49.6,43.4,87.1,24.9,1
2480,12,73.3,64.5,78.9,14.2,1
2481,12,78.3,54.4,85.5,18.7,1
2482,16,80.2,69.1,86.6,19.3,1
2483,16,40.9,88.1,67,12.7,1
2484,19,58.6,43.6,60.7,18.4,1
2485,18,56.8,56.8,71.4,12,1
2486,14,71.5,60.3,61.5,10,1
2487,17,77.2,62.7,74,20.8,1
2488,13,92.5,78.4,85.6,14.2,1
2489,15,62.6,65.6,70,17.6,1
2490,18,62.5,73.8,73.8,17.1,1
2491,14,87.2,59.2,70.9,18.2,1
2492,16,74.4,71.2,81.6,7.2,1
2493,19,89,78.9,64,12.1,1
2494,15,74.3,57.7,45.6,13.4,1
2495,16,52.6,78.9,77.7,10.8,1
2496,19,50,68.7,83.9,17.1,1
2497,15,46.7,82.6,77.4,20.9,1
2498,13,79.9,65.2,64.3,21.7,1
2499,14,87.8,73.3,58.4,13.3,1
2500,15,97.7,67.4,77.9,16.5,1
2501,17,82.6,66.7,73.7,17.2,1
2502,18,87.4,71.6,70.5,18.1,1
2503,12,61.3,75.5,93.9,10.6,1
2504,17,52.7,50.5,60.6,24.1,1
2505,17,82.8,88.1,93.3,19.6,1
2506,18,76.3,42,72.4,19.8,1
2507,12,71.6,58.4,50,21,1
2508,17,75.8,66.7,69.8,17.7,1
2509,15,74.8,73.8,83.5,9.9,1
2510,15,89.3,90.1,67.6,14.3,1
2511,15,89.4,42,54.3,6.7,1
2512,12,78.2,60.9,70,17.1,1
2513,17,82.7,38.2,61.7,14.2,1
2514,19,77.7,68.4,77.9,14.8,1
2515,12,63.1,71.8,81.3,21,1
2516,15,81.3,90.3,59.3,12.7,1
2517,18,49.1,69.7,63.5,13.7,1
2518,17,85.8,82.6,81.1,15.1,1
2519,17,52.1,76.2,61.7,5.8,1
2520,16,74.3,61.9,59,13.7,1
2521,16,57.3,48.3,57.9,2.6,0
2522,13,78.3,71.9,76.2,12.1,1
2523,19,69.5,47.1,75.7,19.3,1
2524,19,46.1,86.1,63.8,17.2,1
2525,14,76.3,65.7,72.1,12,1
2526,19,61.3,84.7,90.3,15.2,1
2527,16,83.2,61.3,60.3,9.6,1
2528,12,70,71.8,48.6,15,1
2529,19,75.9,70.9,77.5,29.7,1
2530,16,55.6,67.4,70.7,24.2,1
2531,13,61.2,61.9,63.5,15.3,1
2532,17,63.1,73.5,79.8,15.8,1
2533,19,82.9,55,82.1,10.1,1
2534,13,95.2,51.1,45.5,11,1
2535,17,57.9,85.4,64.2,16.8,1
2536,18,86.2,78.2,99.8,12.4,1
2537,18,37.5,68.9,79,19.5,1
2538,17,52.1,91.3,80.1,22.8,1
2539,19,55.6,64.3,86.1,16.7,1
2540,14,49.7,86.5,72.2,15.5,1
2541,16,46.2,70.5,81.6,6.6,1
2542,12,76.2,53.7,80.6,18.7,1
2543,12,66.8,93.9,78.5,9.3,1
2544,15,75.7,81.9,68.1,12.9,1
2545,17,80.4,66.3,74.1,19.8,1
2546,12,74,78.2,64.9,20.1,1
2547,19,79.9,62.3,72.2,12.7,1
2548,14,69,79.6,58,13,1
2549,17,52.2,34.5,62.5,11.5,1
2550,14,85.9,53.7,68.6,9,1
2551,19,61.2,81.7,60.7,11.8,1
2552,12,56,64.5,65.9,6.9,1
2553,12,67.3,70.9,70,18.4,1
2554,15,56.3,49.1,76.8,17,1
2555,12,63.7,93.9,83.4,17.8,1
2556,17,75.2,84.7,66.4,10.2,1
2557,19,75.2,65.2,88,9,1
2558,18,56.5,62.3,83.3,15.3,1
2559,19,62.7,82.4,78,15.3,1
2560,17,86.1,95.8,73.8,14.3,1
2561,17,77.4,81.4,75.8,13.6,1
2562,15,100,98.4,86.2,23.6,1
2563,15,87.7,55.1,86.7,17.1,1
2564,12,87.2,56.5,88,24.9,1
